id,country,city,district,address,rooms,area,floor,series,price,price_per_meter,has_geocode,latt,longt,stnumber,staddress,created,last_seen
2728,Latvia,Riga,Ziepniekkalns,Komētas 26,3,76.0,2,Jaunais projekts,123000.0,1618.42,1,56.91445,24.13248,13.0,Komētas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2729,Latvia,Riga,Ziepniekkalns,Zaļenieku 18,4,121.0,6,Jaunais projekts,199850.0,1651.65,1,56.90934,24.09625,18.0,Zaļenieku iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2730,Latvia,Riga,Sarkandaugava,Tvaika 16,3,58.0,1,Specprojekts,51500.0,887.93,1,56.99981,24.11842,16.0,Tvaika iela,2019-06-07 08:01:40,2019-06-16 08:01:11
2732,Latvia,Riga,Centrs,Čaka 132,2,45.0,1,Pirmskara projekts,40000.0,888.89,1,56.96139,24.14648,132.0,Aleksandra Čaka iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2734,Latvia,Riga,Centrs,Indrānu 5,2,63.0,4,Jaunais projekts,135000.0,2142.86,1,56.96828,24.14678,5.0,Indrānu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2735,Latvia,Riga,Ziepniekkalns,Kartupeļu 6,1,19.0,2,Staļina projekts,20000.0,1052.63,1,56.91266,24.09848,6.0,Kartupeļu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2737,Latvia,Riga,Centrs,Tallinas 75,1,33.0,3,Pirmskara projekts,35000.0,1060.61,1,56.95761,24.14713,75.0,Tallinas iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2738,Latvia,Riga,Jugla,Brīvības 411,2,37.0,4,Specprojekts,35800.0,967.57,1,56.9905,24.24205,411.0,Brīvības gatve,2019-06-07 08:01:40,2019-06-10 08:01:05
2741,Latvia,Riga,Citi,Vienības g. 53,3,77.0,2,Pirmskara projekts,54500.0,707.79,1,56.91935,24.08771,53.0,Vienības gatve,2019-06-07 08:01:40,2019-06-08 08:01:52
2742,Latvia,Riga,Āgenskalns,Kuldīgas 29,3,90.0,2,Pirmskara projekts,110000.0,1222.22,1,56.94883,24.06192,29.0,Kuldīgas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2743,Latvia,Riga,Āgenskalns,Lapu 7,4,121.0,3,Pirmskara projekts,168000.0,1388.43,1,56.87487,24.24881,7.0,Rožlapu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2744,Latvia,Riga,Āgenskalns,Vienības g. 53,3,77.0,2,Pirmskara projekts,54500.0,707.79,1,56.91935,24.08771,53.0,Vienības gatve,2019-06-07 08:01:40,2019-06-08 08:01:52
2745,Latvia,Riga,Ķengarags,Aglonas 10,3,60.0,2,Lietuviešu projekts,50000.0,833.33,1,56.9104,24.18342,10.0,Aglonas iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2746,Latvia,Riga,Grīziņkalns,Alauksta 21,1,34.0,5,Pirmskara projekts,35000.0,1029.41,1,56.95995,24.15133,21.0,Alauksta iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2747,Latvia,Riga,Centrs,Baznīcas 41,3,96.0,3,Specprojekts,146000.0,1520.83,1,56.95967,24.1242,41.0,Baznīcas iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2748,Latvia,Riga,Vecmīlgrāvis,Gliemežu 5,1,40.0,1,Specprojekts,28500.0,712.5,1,57.03717,24.08823,5.0,Gliemežu iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2751,Latvia,Riga,Ziepniekkalns,Vienības g. 126,1,21.0,2,Pirmskara projekts,11000.0,523.81,1,56.91385,24.08752,126.0,Vienības gatve,2019-06-07 08:01:40,2019-06-10 08:01:05
2752,Latvia,Riga,Centrs,Bruņinieku 43,1,22.0,5,Pirmskara projekts,18000.0,818.18,1,56.95614,24.1326,43.0,Bruņinieku iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2753,Latvia,Riga,Imanta,Kurzemes pr. 30,2,49.0,3,Lietuviešu projekts,53500.0,1091.84,1,56.96121,24.03121,30.0,Kurzemes prospekts,2019-06-07 08:01:40,2019-06-10 08:01:05
2754,Latvia,Riga,Jugla,Malienas 78,3,59.0,5,Lietuviešu projekts,58000.0,983.05,1,56.97588,24.25326,78.0,Malienas iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2756,Latvia,Riga,Imanta,Kurzemes pr. 110,3,62.0,4,602. sērija,62500.0,1008.06,1,56.96786,24.01132,110.0,Kurzemes prospekts,2019-06-07 08:01:40,2019-06-10 08:01:05
2758,Latvia,Riga,Šampēteris-Pleskodāle,Lielirbes 11,3,93.0,17,Jaunais projekts,149000.0,1602.15,1,56.93415,24.04373,11.0,Lielirbes iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2761,Latvia,Riga,Ziepniekkalns,Ozolciema 46,3,63.0,5,602. sērija,56000.0,888.89,1,56.90178,24.09964,46.0,Ozolciema iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2762,Latvia,Riga,Teika,Brīvības 313,3,106.0,1,Specprojekts,113000.0,1066.04,1,56.98272,24.19616,313.0,Brīvības gatve,2019-06-07 08:01:40,2019-06-10 08:01:05
2763,Latvia,Riga,Imanta,Anniņmuižas 41,2,64.0,7,Jaunais projekts,100000.0,1562.5,1,56.95966,24.01484,41.0,Anniņmuižas bulvāris,2019-06-07 08:01:40,2019-06-16 08:01:10
2764,Latvia,Riga,Centrs,Dzirnavu 63,5,141.0,3,Pirmskara projekts,170000.0,1205.67,1,56.95486,24.12016,63.0,Dzirnavu iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2765,Latvia,Riga,Citi,Rusova 9,3,77.0,1,Jaunais projekts,115000.0,1493.51,1,56.98863,24.16984,9.0,Rusova iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2766,Latvia,Riga,Šampēteris-Pleskodāle,Lielirbes 13,2,68.0,11,Jaunais projekts,112000.0,1647.06,1,56.93334,24.04343,13.0,Lielirbes iela,2019-06-07 08:01:40,2019-06-10 08:01:05
2767,Latvia,Riga,Pļavnieki,Ulbrokas 22,3,62.0,4,602. sērija,63000.0,1016.13,1,56.94432,24.21776,22.0,Ulbrokas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2769,Latvia,Riga,Centrs,Stabu 57,3,99.0,4,Pirmskara projekts,132000.0,1333.33,1,56.95356,24.13449,57.0,Stabu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2770,Latvia,Riga,Ķengarags,Prūšu 4,3,59.0,1,Jaunais projekts,71858.0,1217.93,1,56.89123,24.03524,4.0,Prūšu iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2771,Latvia,Riga,Centrs,Avotu 16,2,50.0,1,Pirmskara projekts,42500.0,850.0,1,56.95047,24.13005,16.0,Avotu iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2772,Latvia,Riga,Centrs,Tērbatas 4,2,57.0,5,Pirmskara projekts,165000.0,2894.74,1,56.95303,24.12002,4.0,Tērbatas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2773,Latvia,Riga,Purvciems,Burtnieku 35,1,20.0,4,Hruščova projekts,19500.0,975.0,1,56.96729,24.18113,35.0,Burtnieku iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2774,Latvia,Riga,Zolitūde,Priedaines 13,4,184.0,5,Jaunais projekts,179000.0,972.83,1,56.94285,24.01554,13.0,Priedaines iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2775,Latvia,Riga,Centrs,Visvalža 1,3,85.0,2,Pirmskara projekts,119000.0,1400.0,1,56.94914,24.12692,1.0,Visvalža iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2777,Latvia,Riga,Centrs,Ģertrūdes 16,3,66.0,4,Renovēts,158400.0,2400.0,1,56.95655,24.1232,16.0,Ģertrūdes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2778,Latvia,Riga,Centrs,Ģertrūdes 16,3,63.0,4,Renovēts,144900.0,2300.0,1,56.95655,24.1232,16.0,Ģertrūdes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2781,Latvia,Riga,Centrs,Barona 30,2,55.0,4,Renovēts,153440.0,2789.82,1,56.95238,24.12388,30.0,Krišjāņa Barona iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2782,Latvia,Riga,Centrs,Blaumaņa 34,4,103.0,3,Pirmskara projekts,174250.0,1691.75,1,56.95195,24.12559,34.0,Blaumaņa iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2783,Latvia,Riga,Centrs,Čaka 36,1,36.0,5,Pirmskara projekts,64000.0,1777.78,1,56.95272,24.13,36.0,Aleksandra Čaka iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2784,Latvia,Riga,Citi,Tēraudlietuves 10,1,25.0,1,Pirmskara projekts,13500.0,540.0,1,56.9814,24.15211,10.0,Tēraudlietuves iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2785,Latvia,Riga,Jugla,Kvēles 31,3,59.0,3,Lietuviešu projekts,59000.0,1000.0,1,56.98286,24.24668,31.0,Kvēles iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2786,Latvia,Riga,Purvciems,Ķeguma 60,1,39.0,5,Mazģimeņu projekts,27000.0,692.31,1,56.96471,24.19614,60.0,Ķeguma iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2787,Latvia,Riga,Centrs,Brīvības 74,3,101.0,5,Pirmskara projekts,199000.0,1970.3,1,56.95793,24.12452,74.0,Brīvības iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2788,Latvia,Riga,Centrs,Birznieka-Upīša 13,3,76.0,6,Jaunais projekts,188000.0,2473.68,1,56.94911,24.12647,13.0,Ernesta Birznieka-Upīša iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2790,Latvia,Riga,Vecmīlgrāvis,Stiebru 2,3,55.0,5,Lietuviešu projekts,55500.0,1009.09,1,57.03347,24.09431,2.0,Stiebru iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2791,Latvia,Riga,Vecrīga,Arsenāla 7,3,80.0,3,Pirmskara projekts,110000.0,1375.0,1,56.95081,24.10296,7.0,Arsenāla iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2792,Latvia,Riga,Pļavnieki,Zemes 7,3,63.0,1,602. sērija,82000.0,1301.59,1,56.94256,24.19917,7.0,Zemes iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2793,Latvia,Riga,Imanta,Anniņmuižas 30,3,75.0,5,Specprojekts,95000.0,1266.67,1,56.96042,24.01939,30.0,Anniņmuižas bulvāris,2019-06-07 08:01:40,2019-06-09 08:01:45
2794,Latvia,Riga,Mežaparks,Viestura pr. 47,2,49.0,8,Specprojekts,48500.0,989.8,1,57.00241,24.12862,47.0,Viestura prospekts,2019-06-07 08:01:40,2019-06-09 08:01:45
2795,Latvia,Riga,Āgenskalns,Kuldīgas 39,4,155.0,1,Pirmskara projekts,171000.0,1103.23,1,56.94652,24.05799,39.0,Kuldīgas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2796,Latvia,Riga,Purvciems,Ilūkstes 32,3,80.0,2,119. sērija,77900.0,973.75,1,56.94511,24.19758,32.0,Ilūkstes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2797,Latvia,Riga,Daugavgrīva,Plēksnes 6,2,50.0,1,103. sērija,29500.0,590.0,1,57.04021,24.03134,6.0,Plēksnes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2798,Latvia,Riga,Mežaparks,Viestura pr. 51,2,48.0,2,Specprojekts,46000.0,958.33,1,57.00236,24.12755,51.0,Viestura prospekts,2019-06-07 08:01:40,2019-06-09 08:01:45
2800,Latvia,Riga,Purvciems,Kurmju 7,2,42.0,2,Specprojekts,55000.0,1309.52,1,56.95357,24.18575,7.0,Kurmju iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2801,Latvia,Riga,Ķengarags,Ķengaraga 5,2,38.0,3,Lietuviešu projekts,55000.0,1447.37,1,56.91584,24.16937,5.0,Ķengaraga iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2802,Latvia,Riga,Ziepniekkalns,Kaplavas 5,3,99.0,4,Jaunais projekts,140000.0,1414.14,1,56.90834,24.07889,5.0,Kaplavas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2803,Latvia,Riga,Grīziņkalns,Laboratorijas 14,2,58.0,5,Specprojekts,80000.0,1379.31,1,56.95904,24.14662,14.0,Laboratorijas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2804,Latvia,Riga,Pļavnieki,Deglava 152,4,79.0,9,602. sērija,75500.0,955.7,1,56.94457,24.21632,152.0,Augusta Deglava iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2805,Latvia,Riga,Jugla,Brīvības 371,2,43.0,4,Hruščova projekts,36900.0,858.14,1,56.9879,24.22045,371.0,Brīvības gatve,2019-06-07 08:01:40,2019-06-09 08:01:45
2806,Latvia,Riga,Ķengarags,Plostu 12,1,41.0,4,Specprojekts,40500.0,987.8,1,56.90491,24.1964,12.0,Plostu iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2807,Latvia,Riga,Sarkandaugava,Tvaika 54,2,44.0,3,Hruščova projekts,35000.0,795.45,1,57.00794,24.12443,54.0,Tvaika iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2808,Latvia,Riga,Purvciems,Zvaigznāja g. 9,2,49.0,2,Lietuviešu projekts,50000.0,1020.41,1,56.95277,24.2074,9.0,Zvaigznāja gatve,2019-06-07 08:01:40,2019-06-09 08:01:45
2809,Latvia,Riga,Ķengarags,Lokomotīves 52,1,34.0,6,Čehu projekts,33500.0,985.29,1,56.90819,24.20177,52.0,Lokomotīves iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2810,Latvia,Riga,Purvciems,Madonas 21,2,57.0,3,Specprojekts,79950.0,1402.63,1,56.9609,24.171,21.0,Madonas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2811,Latvia,Riga,Zolitūde,Gramzdas 21,4,95.0,5,119. sērija,98000.0,1031.58,1,56.94312,24.00547,21.0,Gramzdas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2812,Latvia,Riga,Centrs,Eksporta 10,2,50.0,5,Staļina projekts,87000.0,1740.0,1,56.96803,24.09826,10.0,Eksporta iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2815,Latvia,Riga,Pļavnieki,Pļavnieku 5,3,62.0,9,602. sērija,71000.0,1145.16,1,56.94249,24.21088,5.0,Pļavnieku iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2816,Latvia,Riga,Imanta,Slokas 193,3,69.0,1,Lietuviešu projekts,58000.0,840.58,1,56.9632,24.01605,193.0,Slokas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2817,Latvia,Riga,Ziepniekkalns,Kaplavas 5,4,140.0,2,Jaunais projekts,180700.0,1290.71,1,56.90834,24.07889,5.0,Kaplavas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2818,Latvia,Riga,Ziepniekkalns,Valdeķu 61,4,90.0,5,119. sērija,90000.0,1000.0,1,56.90041,24.09109,61.0,Valdeķu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2819,Latvia,Riga,Ziepniekkalns,Valdeķu 13,3,55.0,5,Hruščova projekts,59998.0,1090.87,1,56.91653,24.096,13.0,Valdeķu iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2820,Latvia,Riga,Āgenskalns,Kristapa 8,1,18.0,1,Mazģimeņu projekts,21500.0,1194.44,1,56.94269,24.06096,8.0,Kristapa iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2821,Latvia,Riga,Vecmīlgrāvis,Emmas 28,1,19.0,1,Specprojekts,22400.0,1178.95,1,57.03219,24.11679,28.0,Emmas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2822,Latvia,Riga,Centrs,Duntes 28,4,138.0,16,Jaunais projekts,162500.0,1177.54,1,56.98778,24.13353,28.0,Duntes iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2823,Latvia,Riga,Centrs,Valdemāra 119,3,76.0,2,Pirmskara projekts,137000.0,1802.63,1,56.96667,24.1297,119.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2824,Latvia,Riga,Ķengarags,Maskavas 256,2,49.0,5,Hruščova projekts,48000.0,979.59,1,56.91091,24.17528,256.0,Maskavas iela,2019-06-07 08:01:40,2019-06-09 08:01:45
2825,Latvia,Riga,Mežciems,Druvienas 32,2,49.0,5,Lietuviešu projekts,45800.0,934.69,1,56.97035,24.23141,32.0,Druvienas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2827,Latvia,Riga,Mežciems,Kaivas 50,3,76.0,5,Jaunais projekts,83830.0,1103.03,1,56.95557,24.24257,50.0,Kaivas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2828,Latvia,Riga,Mežciems,Kaivas 50,2,57.0,3,Jaunais projekts,62150.0,1090.35,1,56.95557,24.24257,50.0,Kaivas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2829,Latvia,Riga,Centrs,Birznieka-Upīša 13,3,79.0,2,Jaunais projekts,218000.0,2759.49,1,56.94911,24.12647,13.0,Ernesta Birznieka-Upīša iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2830,Latvia,Riga,Teika,Biķernieku 47,1,27.0,2,Pirmskara projekts,27000.0,1000.0,1,56.97034,24.17961,47.0,Biķernieku iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2831,Latvia,Riga,Citi,Saulkrastu 2,1,22.0,2,Mazģimeņu projekts,19500.0,886.36,1,56.98751,24.18101,2.0,Saulkrastu iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2832,Latvia,Riga,Āgenskalns,Nomales 8,2,42.0,3,Hruščova projekts,49000.0,1166.67,1,56.93718,24.05656,8.0,Nomales iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2833,Latvia,Riga,Ziepniekkalns,Komētas 20,3,77.0,2,Jaunais projekts,127500.0,1655.84,1,56.91427,24.12837,20.0,Komētas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2834,Latvia,Riga,Ķengarags,Maltas 21,2,49.0,1,Lietuviešu projekts,45000.0,918.37,1,56.90924,24.18665,21.0,Maltas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2836,Latvia,Riga,Ziepniekkalns,Komētas 20,4,141.0,4,Jaunais projekts,199950.0,1418.09,1,56.91427,24.12837,20.0,Komētas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2837,Latvia,Riga,Centrs,Ģertrūdes 95,5,135.0,4,Pirmskara projekts,135000.0,1000.0,1,56.95021,24.1359,95.0,Ģertrūdes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2838,Latvia,Riga,Bolderāja,Stagaru 4,2,52.0,5,Specprojekts,32500.0,625.0,1,57.02909,24.035,4.0,Stagaru iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2839,Latvia,Riga,Teika,Ropažu 76,2,38.0,2,Specprojekts,37000.0,973.68,1,56.98194,24.18522,76.0,Ropažu iela,2019-06-07 08:01:40,2019-06-11 08:00:47
2840,Latvia,Riga,Purvciems,Purvciema 57,1,42.0,6,Mazģimeņu projekts,45000.0,1071.43,1,56.95495,24.18138,57.0,Purvciema iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2841,Latvia,Riga,Centrs,Valdemāra 57,4,72.0,7,Pirmskara projekts,145440.0,2020.0,1,56.96004,24.11979,57.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2842,Latvia,Riga,Mežaparks,Ķempes 4,3,140.0,8,Jaunais projekts,199000.0,1421.43,1,56.99447,24.16623,4.0,Mirdzas Ķempes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2843,Latvia,Riga,Centrs,Sadovņikova 21,3,65.0,4,Specprojekts,80700.0,1241.54,1,56.94227,24.1328,21.0,Firsa Sadovņikova iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2845,Latvia,Riga,Mežciems,Druvienas 36,3,61.0,7,602. sērija,55000.0,901.64,1,56.97008,24.23294,36.0,Druvienas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2846,Latvia,Riga,Centrs,Eksporta 3,2,66.0,5,Pirmskara projekts,125000.0,1893.94,1,56.95905,24.095,3.0,Eksporta iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2847,Latvia,Riga,Purvciems,Dzelzavas 75,3,61.0,6,467. sērija,59000.0,967.21,1,56.95617,24.19984,75.0,Dzelzavas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2848,Latvia,Riga,Āgenskalns,Melnsila 28,2,44.0,2,Hruščova projekts,61500.0,1397.73,1,56.94622,24.06378,28.0,Melnsila iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2849,Latvia,Riga,Teika,Ropažu 78,2,46.0,2,Hruščova projekts,57000.0,1239.13,1,56.98237,24.18657,78.0,Ropažu iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2850,Latvia,Riga,Sarkandaugava,Sliežu 33,1,39.0,1,Specprojekts,25500.0,653.85,1,57.00907,24.12595,33.0,Sliežu iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2851,Latvia,Riga,Sarkandaugava,Hāpsalas 15,3,78.0,1,Specprojekts,71500.0,916.67,1,57.0024,24.12108,15.0,Hāpsalas iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2852,Latvia,Riga,Ziepniekkalns,Ozolciema 18,3,75.0,5,119. sērija,75000.0,1000.0,1,56.89883,24.08506,18.0,Ozolciema iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2853,Latvia,Riga,Ziepniekkalns,Ozolciema 18,3,75.0,2,119. sērija,72000.0,960.0,1,56.89883,24.08506,18.0,Ozolciema iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2855,Latvia,Riga,Sarkandaugava,Viestura pr. 71,3,57.0,5,Hruščova projekts,46000.0,807.02,1,57.0062,24.12658,71.0,Viestura prospekts,2019-06-07 08:01:40,2019-06-16 08:01:10
2856,Latvia,Riga,Centrs,Lugažu 6,3,60.0,2,Lietuviešu projekts,58000.0,966.67,1,56.97492,24.10813,6.0,Lugažu iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2857,Latvia,Riga,Mežciems,Eizenšteina 65,4,75.0,7,602. sērija,66900.0,892.0,1,56.96247,24.23347,65.0,Sergeja Eizenšteina iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2858,Latvia,Riga,Imanta,Dumbrāja 18,3,80.0,4,Jaunais projekts,205000.0,2562.5,1,56.95732,24.01958,18.0,Dumbrāja iela,2019-06-07 08:01:40,2019-06-08 08:01:52
2859,Latvia,Riga,Ķengarags,Prūšu 4,2,68.0,2,Jaunais projekts,82716.0,1216.41,1,56.89123,24.03524,4.0,Prūšu iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2860,Latvia,Riga,Āgenskalns,Ulmaņa g. 3,2,47.0,1,Hruščova projekts,41900.0,891.49,1,56.92155,24.10329,3.0,Kārļa Ulmaņa gatve,2019-06-07 08:01:40,2019-06-07 08:01:40
2861,Latvia,Riga,Centrs,Ganību d. 15,3,66.0,2,Pirmskara projekts,96400.0,1460.61,1,56.97362,24.11071,15.0,Ganību dambis,2019-06-07 08:01:40,2019-06-07 08:01:40
2862,Latvia,Riga,Centrs,Hanzas 4,3,75.0,3,Pirmskara projekts,155000.0,2066.67,1,56.96095,24.1194,4.0,Hanzas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2863,Latvia,Riga,Šampēteris-Pleskodāle,Candera 25,4,71.0,3,Hruščova projekts,67000.0,943.66,1,56.94176,24.05077,2.0,Fridriha Candera iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2864,Latvia,Riga,Centrs,Brīvības 46,3,126.0,6,Renovēts,278000.0,2206.35,1,56.95526,24.11979,46.0,Brīvības iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2865,Latvia,Riga,Centrs,Valdemāra 37,3,111.0,6,Renovēts,321030.0,2892.16,1,56.95865,24.11643,37.0,Krišjāņa Valdemāra iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2866,Latvia,Riga,Daugavgrīva,Birzes 26,3,76.0,8,Specprojekts,60000.0,789.47,1,57.03865,24.03266,26.0,Birzes iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2867,Latvia,Riga,Centrs,Tomsona 21,2,57.0,1,Pirmskara projekts,76260.0,1337.89,1,56.96503,24.1258,21.0,Tomsona iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2868,Latvia,Riga,Centrs,Tomsona 21,2,57.0,1,Pirmskara projekts,76260.0,1337.89,1,56.96503,24.1258,21.0,Tomsona iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2870,Latvia,Riga,Citi,Granīta 17,2,44.0,4,Jaunais projekts,59000.0,1340.91,1,56.91258,24.22344,1.0,Granīta iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2871,Latvia,Riga,Citi,Briežu 9,1,27.0,1,Jaunais projekts,36000.0,1333.33,1,57.02292,24.1371,9.0,Briežu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2872,Latvia,Riga,Citi,Bauskas 4,3,86.0,2,Pirmskara projekts,96000.0,1116.28,1,56.92578,24.09378,4.0,Bauskas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2874,Latvia,Riga,Vecmīlgrāvis,Vanadziņa g. 7,3,62.0,2,Lietuviešu projekts,48000.0,774.19,1,57.03203,24.10605,7.0,Vanadziņa gatve,2019-06-07 08:01:40,2019-06-07 08:01:40
2875,Latvia,Riga,Teika,Raunas 3,2,34.0,2,Pirmskara projekts,26000.0,764.71,1,56.97,24.16952,3.0,Raunas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2876,Latvia,Riga,Purvciems,Ilūkstes 56,3,53.0,1,Lietuviešu projekts,61500.0,1160.38,1,56.95101,24.19869,56.0,Ilūkstes iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2878,Latvia,Riga,Ķengarags,Krustpils 46,3,51.0,1,Specprojekts,16890.0,331.18,1,56.9059,24.2152,46.0,Krustpils iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2879,Latvia,Riga,Vecmīlgrāvis,Emmas 14,3,54.0,3,Pirmskara projekts,19790.0,366.48,1,57.02994,24.11193,14.0,Emmas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2880,Latvia,Riga,Centrs,Pulkv. Brieža 13,5,102.0,5,Renovēts,239000.0,2343.14,1,56.96056,24.10539,13.0,Pulkveža Brieža iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2882,Latvia,Riga,Iļģuciems,Dzirciema 71,2,58.0,6,602. sērija,56300.0,970.69,1,56.96533,24.05457,71.0,Dzirciema iela,2019-06-07 08:01:40,2019-06-16 08:01:11
2883,Latvia,Riga,Ziepniekkalns,Bikstu 6,3,104.0,4,Jaunais projekts,164000.0,1576.92,1,56.90896,24.07931,6.0,Bikstu iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2884,Latvia,Riga,Bolderāja,Keramikas 4,2,42.0,3,Staļina projekts,26800.0,638.1,1,57.0264,24.04047,4.0,Keramikas iela,2019-06-07 08:01:40,2019-06-16 08:01:10
2886,Latvia,Riga,Vecmīlgrāvis,Emmas 28,1,18.0,1,Renovēts,21900.0,1216.67,1,57.03219,24.11679,28.0,Emmas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
2887,Latvia,Riga,Purvciems,Madonas 19,1,37.0,9,119. sērija,54000.0,1459.46,1,56.96076,24.16993,19.0,Madonas iela,2019-06-07 08:01:40,2019-06-07 08:01:40
